# proj_num,size,cyl_r,cyl_h,cav_r,cav_z,el_x,el_y,el_z
7.760000000000000000e+02,7.000000000000000666e-01,1.923317570819211042e+01,4.515875146085821967e+01,1.711752638029097895e+01,9.704166299316362654e+00,1.064861598432229162e+00,8.416202808234880539e-01,1.116855365941022526e+00
7.770000000000000000e+02,8.000000000000000444e-01,3.847903857427545038e+00,5.447671096948567993e+01,3.424634433110515630e+00,3.883121096703745057e+00,1.091407092732423312e+00,8.730934995613276461e-01,8.955108448253989994e-01
7.780000000000000000e+02,9.000000000000000222e-01,1.255053286279703428e+01,3.628585784748401011e+01,1.116997424788936222e+01,3.608610943425843320e+00,7.424325097679563834e-01,1.230434243271954164e+00,9.271488269102496904e-01
7.790000000000000000e+02,1.000000000000000000e+00,3.475685578055624614e+00,5.254373138357678386e+01,3.093360164469506124e+00,8.166815284780289730e+00,9.040520321402195636e-01,8.823061284131141768e-01,1.096771934215815536e+00
7.800000000000000000e+02,1.000000000000000056e-01,8.195124772234199995e+00,3.139310597589724239e+01,3.687806147505389820e+00,7.337242651985099506e+00,1.169612494376861545e+00,7.116779262513234228e-01,8.142478743581680334e-01
7.810000000000000000e+02,2.000000000000000111e-01,8.468109589305974794e+00,2.096727125439674211e+01,3.810649315187688124e+00,-2.354223986035726579e+00,1.075464159836416744e+00,1.295011803856378485e+00,8.241246971078041161e-01
7.820000000000000000e+02,3.000000000000000444e-01,8.529977725300238234e+00,3.262851649538482235e+01,3.838489976385107028e+00,-7.088437187527298455e+00,7.031346582448324556e-01,8.100681994262899366e-01,7.600381386572989673e-01
7.830000000000000000e+02,4.000000000000000222e-01,8.872621043138632757e+00,2.275584404933129790e+01,3.992679469412384385e+00,-1.714043741234610785e+00,8.005756478459841174e-01,1.048820531013976431e+00,9.267264489843245467e-01
7.840000000000000000e+02,5.000000000000000000e-01,2.187365821541026634e+01,5.422213130557173599e+01,9.843146196934618786e+00,-2.158866754572564517e+01,9.753466040628832046e-01,9.813457335121715808e-01,1.194232934562527548e+00
7.850000000000000000e+02,5.999999999999999778e-01,1.332393656100239454e+01,2.007700778971769040e+01,5.995771452451077010e+00,-1.485695723126936874e-01,8.915922929789605877e-01,1.184893317814526892e+00,9.417683672754028068e-01
7.860000000000000000e+02,7.000000000000000666e-01,1.844807716737455294e+01,3.744154992141820060e+01,8.301634725318548291e+00,7.240968442946637218e+00,8.878383477525723100e-01,7.624584726833156800e-01,1.195153922066485963e+00
7.870000000000000000e+02,8.000000000000000444e-01,5.702123300292996078e+00,2.372741387018059100e+01,2.565955485131847791e+00,-7.104918690111404089e+00,7.997373186051377481e-01,7.890058056858060276e-01,1.176867431047679213e+00
7.880000000000000000e+02,9.000000000000000222e-01,9.454998451631205114e+00,4.448974350748339646e+01,4.254749303234041768e+00,2.101334493665709235e+00,7.166139198886422035e-01,1.159652951500720786e+00,1.128514129560754808e+00
7.890000000000000000e+02,1.000000000000000000e+00,2.195842005250884554e+01,2.245989476910324356e+01,9.881289023628980317e+00,8.935164649261903236e+00,9.866783395510476673e-01,1.135745645476355259e+00,7.578504270472369297e-01
7.900000000000000000e+02,1.000000000000000056e-01,2.438558227690595714e+01,5.120121684958976260e+01,1.341207025229827821e+01,7.791388547665049735e+00,1.139002479921733535e+00,1.226973274979518358e+00,8.861713593551301393e-01
7.910000000000000000e+02,2.000000000000000111e-01,1.651353967058406624e+01,2.732092043982454754e+01,9.082446818821237500e+00,-1.584033868357941133e+00,1.206569883667382603e+00,1.138422024453170867e+00,9.643619397057491271e-01
7.920000000000000000e+02,3.000000000000000444e-01,4.241480710188529457e+00,2.154912162355952177e+01,2.332814390603691557e+00,4.322521473588587959e+00,1.131122667800300574e+00,7.295323931061298284e-01,1.255934359377534282e+00
7.930000000000000000e+02,4.000000000000000222e-01,1.638740553222772789e+00,2.876770368504242725e+01,9.013073042725251449e-01,9.529999017327774880e+00,7.388438852487014818e-01,7.536142505079836962e-01,1.059594435066850471e+00
7.940000000000000000e+02,5.000000000000000000e-01,9.791417373585021622e+00,2.152060749237592674e+01,5.385279555471762514e+00,-4.127783897653350742e+00,1.121886808827381010e+00,9.066409409955593635e-01,8.827928038108903142e-01
7.950000000000000000e+02,5.999999999999999778e-01,1.519480395888717794e+01,5.340418003593701002e+01,8.357142177387949289e+00,-2.046204673905619131e+01,7.915858597680667241e-01,9.759329671276355533e-01,8.684139060737756655e-01
7.960000000000000000e+02,7.000000000000000666e-01,7.390721843049202988e+00,2.154771696891143407e+01,4.064897013677062354e+00,-8.172654765504619334e+00,1.261086913263542941e+00,7.960540245940495030e-01,7.257863693787136583e-01
7.970000000000000000e+02,8.000000000000000444e-01,1.181657732680180040e+01,5.028466536395378483e+01,6.499117529740990662e+00,-8.833290626220337671e+00,9.612635153743387395e-01,1.254242840162692385e+00,7.739720673673999851e-01
7.980000000000000000e+02,9.000000000000000222e-01,2.007741113623282203e+01,2.789674456737225583e+01,1.104257612492805229e+01,-7.155202247018230821e+00,7.190272401995162488e-01,1.130595355950449798e+00,7.971711677629766957e-01
7.990000000000000000e+02,1.000000000000000000e+00,7.347252445990096525e+00,5.195450915236100542e+01,4.040988845294553045e+00,8.533705004158893104e+00,1.243685304147827519e+00,9.934577989221998751e-01,8.016049896366396199e-01
8.000000000000000000e+02,1.000000000000000056e-01,1.162383845397172166e+01,3.894358076608232011e+01,-5.695680842446143366e+00,1.234684394877661617e+01,1.055426677737754781e+00,8.539784927755237343e-01,1.271551797701397479e+00
8.010000000000000000e+02,2.000000000000000111e-01,9.926472541821137696e+00,3.873838495429895090e+01,-4.863971545492357329e+00,5.820924340212536130e+00,9.626760998145114101e-01,9.380835294268333735e-01,1.076702824226429600e+00
8.020000000000000000e+02,3.000000000000000444e-01,1.859857913803109941e+00,4.927909415632169043e+01,-9.113303777635238800e-01,1.816200751827629389e+01,7.695316740189102056e-01,1.293684079508222506e+00,8.201810720021057710e-01
8.030000000000000000e+02,4.000000000000000222e-01,6.341577991851452545e+00,4.698582900203382451e+01,-3.107373216007211614e+00,-4.034829831290200453e+00,1.060063248013465076e+00,1.065672608350565653e+00,1.159251241260478071e+00
8.040000000000000000e+02,5.000000000000000000e-01,1.125581793233279271e+01,4.385103354916533647e+01,-5.515350786843068676e+00,-9.117454075624351617e+00,9.097307454208791722e-01,7.429786736918814194e-01,1.189738100834488277e+00
8.050000000000000000e+02,5.999999999999999778e-01,1.163574161358853054e+01,2.762579718691792863e+01,-5.701513390658379699e+00,1.089312069529757210e+01,1.228437689297495972e+00,7.409081636033809648e-01,8.381710374005342246e-01
8.060000000000000000e+02,7.000000000000000666e-01,1.780756647505811330e+01,3.880122766826122671e+01,-8.725707572778475196e+00,-1.037201015694788708e+01,1.103623305322381398e+00,1.018741670195606019e+00,1.281659346160119561e+00
8.070000000000000000e+02,8.000000000000000444e-01,1.282119445247844602e+01,2.711394391715723984e+01,-6.282385281714438108e+00,9.227253849753680015e+00,9.627530902902772247e-01,9.590628285144146004e-01,1.171795025894159181e+00
8.080000000000000000e+02,9.000000000000000222e-01,5.481590632219796255e+00,4.699512299097106194e+01,-2.685979409787700334e+00,-1.338643057017208449e+01,8.514454667673627686e-01,1.115794188220238903e+00,1.256048265307268652e+00
8.090000000000000000e+02,1.000000000000000000e+00,1.836211671246870125e+01,4.162627926834073833e+01,-8.997437189109662725e+00,-4.953645895589235515e+00,1.297392528797467692e+00,8.369326189025864116e-01,1.219165243093490947e+00
8.100000000000000000e+02,1.000000000000000056e-01,1.058222693626841426e+01,5.490677086326788015e+01,-2.645556734067103566e+00,-9.540587331638443302e+00,7.546382423382478333e-01,1.040316984705152548e+00,7.044830647883647545e-01
8.110000000000000000e+02,2.000000000000000111e-01,2.388005877866069682e+01,2.894794426987714075e+01,-5.970014694665174204e+00,9.583118003416769781e+00,1.097327622478076137e+00,7.967871197650148174e-01,9.779160764496981351e-01
8.120000000000000000e+02,3.000000000000000444e-01,1.334100392862272422e+01,4.747811048853186833e+01,-3.335250982155681054e+00,-1.875224118288552333e+01,8.686386099535374772e-01,1.044754427247436057e+00,1.023339852262062699e+00
8.130000000000000000e+02,4.000000000000000222e-01,1.014840223526530494e+01,4.043393386420601132e+01,-2.537100558816326235e+00,-6.018205588042611076e+00,1.013950176184190033e+00,7.782350172717639181e-01,8.632463394996863215e-01
8.140000000000000000e+02,5.000000000000000000e-01,2.568114599802008513e+01,2.002978269319856608e+01,-6.420286499505021283e+00,6.202381223981679348e+00,1.278597289158025951e+00,1.243367597518678203e+00,8.292769381217840463e-01
8.150000000000000000e+02,5.999999999999999778e-01,7.450141637444294140e+00,4.828611648388412192e+01,-1.862535409361073535e+00,8.574745414238611474e+00,1.297930449954167287e+00,1.295270280971592580e+00,8.076522414684481621e-01
8.160000000000000000e+02,7.000000000000000666e-01,1.969694427565469041e+01,4.542637778391589620e+01,-4.924236068913672604e+00,1.783986532480384923e+01,1.201971550156334168e+00,9.349103757670319537e-01,1.262479372260184363e+00
8.170000000000000000e+02,8.000000000000000444e-01,1.723619029156470006e+01,4.496396811710356189e+01,-4.309047572891175015e+00,-1.783856245514796157e+01,1.041148649135680060e+00,1.134213439661752254e+00,9.298071294992393820e-01
8.180000000000000000e+02,9.000000000000000222e-01,1.848453162054242682e+01,2.988929745436385943e+01,-4.621132905135606705e+00,1.182301668685646900e+00,1.243309460607014305e+00,1.109469319344504434e+00,1.270047610123285153e+00
8.190000000000000000e+02,1.000000000000000000e+00,2.445888792487596675e+01,4.606014253790254998e+01,-6.114721981218991687e+00,-1.591869170777845177e+01,1.045074507185556278e+00,8.068089750235239999e-01,8.130061356368283310e-01
8.200000000000000000e+02,1.000000000000000056e-01,1.099089187353682995e+01,3.818640027682039317e+01,6.924261880328204555e+00,5.044080908718827416e+00,9.989745519179937805e-01,1.135525863443018979e+00,7.156181348049589497e-01
8.210000000000000000e+02,2.000000000000000111e-01,1.236249627709322674e+01,2.107252124012125094e+01,7.788372654568734177e+00,-7.401493909530949544e+00,1.013311098459568349e+00,8.291492027446104585e-01,1.151906616555715690e+00
8.220000000000000000e+02,3.000000000000000444e-01,2.343490576089518385e+01,4.905845674796756128e+01,1.476399062936396867e+01,-1.783211484224991850e+01,1.172567690103456739e+00,7.670590355491863077e-01,1.205655405717084072e+00
8.230000000000000000e+02,4.000000000000000222e-01,9.561334974185877300e+00,3.378217816669078388e+01,6.023641033737104244e+00,-7.809584977790720473e+00,8.356947220619446171e-01,1.114417519521166522e+00,7.909342751474541799e-01
8.240000000000000000e+02,5.000000000000000000e-01,2.497258779985831723e+01,2.763379175422856449e+01,1.573273031391074284e+01,-1.021768181679501986e+01,1.119003240277354427e+00,9.426574512112099180e-01,9.266009723131446441e-01
8.250000000000000000e+02,5.999999999999999778e-01,1.866893725857730946e+00,2.785833532725856543e+01,1.176143047290370669e+00,-8.476077445435850066e-01,1.044953590767529583e+00,7.828563983222008860e-01,8.841819623302979991e-01
8.260000000000000000e+02,7.000000000000000666e-01,1.524925663754904370e+01,4.505981114974298407e+01,9.607031681655898936e+00,-9.685271604406933577e+00,9.824342265444296896e-01,1.192627642274318500e+00,7.856615900161790789e-01
8.270000000000000000e+02,8.000000000000000444e-01,1.089087052430888392e+01,3.896417499635292359e+01,6.861248430314597968e+00,1.007613980441058743e+01,8.119840577641133095e-01,7.779427803898127936e-01,8.580908015385184662e-01
8.280000000000000000e+02,9.000000000000000222e-01,8.928886602868733036e+00,5.350986425485147180e+01,5.625198559807302878e+00,2.119705090292599436e+01,1.031353694612652916e+00,8.444721045892802369e-01,1.011937866119817286e+00
8.290000000000000000e+02,1.000000000000000000e+00,7.048523842666029715e+00,2.953085691109644628e+01,4.440570020879599511e+00,7.609346425256707569e+00,1.197468933029669502e+00,1.030388734791078287e+00,1.060936001785386829e+00
8.300000000000000000e+02,1.000000000000000056e-01,2.598319311183369962e+01,5.407694486993808169e+01,-1.818823517828357605e+00,-6.743579450465808200e+00,9.394764050033154179e-01,9.206099202650094293e-01,1.206618029997332364e+00
8.310000000000000000e+02,2.000000000000000111e-01,2.121062388656084252e+01,3.428327445152792308e+01,-1.484743672059257946e+00,-1.363852475141411347e+01,1.181867992741878926e+00,8.417682857316557410e-01,7.498100141760534187e-01
8.320000000000000000e+02,3.000000000000000444e-01,1.198092141625947171e+01,4.765379234676086639e+01,-8.386644991381624337e-01,1.837429303002144110e+01,7.644952349121373336e-01,1.204847566523408409e+00,9.938737312466309204e-01
8.330000000000000000e+02,4.000000000000000222e-01,1.774848163107259325e+01,3.686730217281977673e+01,-1.242393714175080710e+00,1.154427316274567694e+01,9.042350723222696285e-01,1.154495299945943465e+00,7.793836060268145571e-01
8.340000000000000000e+02,5.000000000000000000e-01,2.313316320173953855e+01,2.858693086004589645e+01,-1.619321424121766606e+00,5.552644186117881908e+00,1.266094543546846474e+00,7.762931769134792104e-01,1.028763964106708340e+00
8.350000000000000000e+02,5.999999999999999778e-01,1.869206593101788494e+00,2.138099753209355924e+01,-1.308444615171251157e-01,-1.216040246661398205e+00,9.551936555758175906e-01,1.098515462229228135e+00,9.339590559814235915e-01
8.360000000000000000e+02,7.000000000000000666e-01,1.824965147228975582e+01,3.320026806669039843e+01,-1.277475603060282072e+00,-1.281449767766367032e+01,8.494252352815589990e-01,1.090601686176186691e+00,7.738826885553335977e-01
8.370000000000000000e+02,8.000000000000000444e-01,6.935192592691067581e+00,5.042791244295388253e+01,-4.854634814883743710e-01,-1.382144969842426896e+01,9.803995914515371002e-01,1.236738194215679876e+00,1.137955720186919706e+00
8.380000000000000000e+02,9.000000000000000222e-01,5.758948013171443669e+00,3.501547987959412467e+01,-4.031263609220007704e-01,4.766803049739643861e+00,9.547544632050581903e-01,1.124803888183165901e+00,1.067934889444216218e+00
8.390000000000000000e+02,1.000000000000000000e+00,1.886046670089628918e+01,4.093521128082031169e+01,-1.320232669062739284e+00,1.241346208908411697e+01,1.106122713247536193e+00,1.128252683906702414e+00,1.281955955150436255e+00
8.400000000000000000e+02,1.000000000000000056e-01,1.536205185934904272e+01,2.412163956649889940e+01,-3.226030890463298384e+00,-4.425506441622650833e+00,8.656658288277103708e-01,1.125079757756214160e+00,7.652974491620230246e-01
8.410000000000000000e+02,2.000000000000000111e-01,1.702591175863916462e+01,4.567146477446881647e+01,-3.575441469314224019e+00,-4.875479453521933237e+00,9.558406352325301558e-01,7.754984559422751778e-01,7.641051457415342085e-01
8.420000000000000000e+02,3.000000000000000444e-01,2.520577507181974752e+01,2.113549628582136108e+01,-5.293212765082145665e+00,-5.708127769973117438e+00,8.335465125242988993e-01,1.114421857271818972e+00,7.391287883299754169e-01
8.430000000000000000e+02,4.000000000000000222e-01,1.953946703767115523e+01,2.500338031633346247e+01,-4.103288077910941745e+00,9.647887805777648040e+00,1.002561413249767774e+00,8.765105665178565264e-01,7.333031028632623904e-01
8.440000000000000000e+02,5.000000000000000000e-01,1.840417337723451752e+01,2.973973442384432175e+01,-3.864876409219248021e+00,-1.083824347729625792e+01,9.478997571413418921e-01,9.139721726261115231e-01,8.475340957419841281e-01
8.450000000000000000e+02,5.999999999999999778e-01,3.339878392932344564e+00,5.324809137293073036e+01,-7.013744625157922741e-01,5.164175552540743119e+00,9.148924857572224845e-01,8.286020160673494006e-01,1.099074315186620243e+00
8.460000000000000000e+02,7.000000000000000666e-01,1.238958715215230910e+01,5.315135265779684204e+01,-2.601813301951984680e+00,-3.945577723965391748e+00,1.163635148895488358e+00,1.005511581233062390e+00,7.296948802933769240e-01
8.470000000000000000e+02,8.000000000000000444e-01,1.940402609653745714e+01,4.309910366712485086e+01,-4.074845480272865750e+00,1.252537659858964325e+01,7.195738958355801795e-01,1.265106460795317300e+00,1.230856307193266552e+00
8.480000000000000000e+02,9.000000000000000222e-01,1.108233931463712985e+01,2.721609697251861348e+01,-2.327291256073797054e+00,-4.522410132565537033e+00,8.036159799673220361e-01,1.298789087256763564e+00,8.153087702585714025e-01
8.490000000000000000e+02,1.000000000000000000e+00,1.966999688195726037e+01,2.116533497246165041e+01,-4.130699345211024109e+00,-7.090158009786001969e+00,1.257657018674184890e+00,1.146725612550897999e+00,1.027605870943980149e+00
8.500000000000000000e+02,1.000000000000000056e-01,1.611992435125010559e+01,4.830787346735016996e+01,4.997176548887533265e+00,4.662015334503109010e+00,1.084780466836577029e+00,1.255262355692571274e+00,1.235079426147666748e+00
8.510000000000000000e+02,2.000000000000000111e-01,1.086839264139752537e+01,2.801363528407118508e+01,3.369201718833233272e+00,-1.076615026742822323e+01,1.253024066756651012e+00,8.585967854500489160e-01,1.283861780303465316e+00
8.520000000000000000e+02,3.000000000000000444e-01,4.645258848238349003e+00,2.340869290530824287e+01,1.440030242953888484e+00,1.413346623969484295e+00,7.946509637340988252e-01,7.430029451647569561e-01,1.067429097282791783e+00
8.530000000000000000e+02,4.000000000000000222e-01,7.220002939628090033e+00,4.150794664411316148e+01,2.238200911284708106e+00,1.458100021443542715e+01,1.252763319457537605e+00,1.064474472693045737e+00,1.001627511466316012e+00
8.540000000000000000e+02,5.000000000000000000e-01,2.542533393930863994e+01,5.393432310672780261e+01,7.881853521185679945e+00,1.308170446125552999e+01,7.450029038813655857e-01,1.180100727045347409e+00,1.097579746206200690e+00
8.550000000000000000e+02,5.999999999999999778e-01,1.633067729293191661e+01,3.761684620423353920e+01,5.062509960808895038e+00,1.015093038443763973e+01,9.902726767115722639e-01,1.015820740828193181e+00,8.466153273975711713e-01
8.560000000000000000e+02,7.000000000000000666e-01,3.964535313393336313e+00,4.949280263448544304e+01,1.229005947151934564e+00,1.070282464735116434e+01,8.479513837394627718e-01,1.051785813409982229e+00,9.942583937911730896e-01
8.570000000000000000e+02,8.000000000000000444e-01,8.608257326007638710e+00,2.128089328751242704e+01,2.668559771062368302e+00,6.593260182750180221e+00,1.102168256849259675e+00,8.091150761750667275e-01,8.234224947057336985e-01
8.580000000000000000e+02,9.000000000000000222e-01,9.455535986066637477e+00,5.123575875690499970e+01,2.931216155680658186e+00,5.326908365042222648e+00,9.217174900612302713e-01,1.216265848114878034e+00,1.117433830585108590e+00
8.590000000000000000e+02,1.000000000000000000e+00,8.717015528185722673e+00,3.926151654804075974e+01,2.702274813737574277e+00,-1.180782192375567163e+01,1.171706533807015393e+00,1.007173627859502485e+00,1.198558334492559663e+00
8.600000000000000000e+02,1.000000000000000056e-01,6.571780787629562859e+00,4.023646426715124846e+01,1.117202733897025180e+00,-1.365832555291077455e+01,8.882306023188917266e-01,1.289610944521816460e+00,1.068000471631899373e+00
8.610000000000000000e+02,2.000000000000000111e-01,1.483441745984936944e+01,2.511927784450567458e+01,2.521850968174391916e+00,3.962007343380308022e+00,9.948638482356376711e-01,9.547775448986284275e-01,8.389655084595770695e-01
8.620000000000000000e+02,3.000000000000000444e-01,2.172152157433267305e+01,2.712221648835518906e+01,3.692658667636552927e+00,-2.659901234536576009e+00,7.786722244810504456e-01,1.261194684521912190e+00,1.246228834435312738e+00
8.630000000000000000e+02,4.000000000000000222e-01,6.348839806309691802e+00,4.731706382904769725e+01,1.079302767072647162e+00,-4.039403033067941351e+00,9.862523586669519338e-01,1.095617078058227944e+00,9.793474220881071002e-01
8.640000000000000000e+02,5.000000000000000000e-01,1.938747091867587535e+00,3.714739875599473606e+01,3.295870056174897700e-01,-1.320077629575302325e+01,1.263217249762776273e+00,8.835825376550913157e-01,7.238952260404670769e-01
8.650000000000000000e+02,5.999999999999999778e-01,1.270145310127439942e+01,4.219547424589024587e+01,2.159247027216646853e+00,-4.456311886226973940e+00,1.250380024674123902e+00,1.175964138607539233e+00,8.925021037248102029e-01
8.660000000000000000e+02,7.000000000000000666e-01,1.797881288316403925e+01,5.244032364841923766e+01,3.056398190137885607e+00,4.839744916496593774e+00,1.049826184917147076e+00,9.194962619614394095e-01,1.274154166399517507e+00
8.670000000000000000e+02,8.000000000000000444e-01,9.217830663705369076e+00,4.229798791943118630e+01,1.567031212829911979e+00,4.852201345289981482e+00,8.836256669367390515e-01,1.218844888740489019e+00,1.056162124302751248e+00
8.680000000000000000e+02,9.000000000000000222e-01,2.229433352328008766e+00,4.739126050277075564e+01,3.790036698957613415e-01,-2.939554993753031198e+00,1.249396509397004529e+00,7.753213901653760454e-01,9.927335765164250203e-01
8.690000000000000000e+02,1.000000000000000000e+00,5.503300620126996279e+00,5.113230085397306368e+01,9.355611054215889899e-01,7.528043218502913803e+00,1.195019878596043306e+00,1.097275546433407190e+00,9.065460832987239925e-01
8.700000000000000000e+02,1.000000000000000056e-01,3.943559788283165890e+00,4.488276177696558022e+01,-2.957669841212374529e+00,1.173567038542615748e+01,1.255081837672485490e+00,1.188878295279771402e+00,1.277366544897426959e+00
8.710000000000000000e+02,2.000000000000000111e-01,4.560920648578404624e+00,3.626469847795479495e+01,-3.420690486433803468e+00,8.348685640575356004e+00,1.079204087710688542e+00,1.057522167385420264e+00,7.872370713949234933e-01
8.720000000000000000e+02,3.000000000000000444e-01,3.708318354408929984e+00,5.368662514192696733e+01,-2.781238765806697266e+00,-1.820146894838060803e+01,1.276150742629712953e+00,9.862643388496097341e-01,9.615767519168980648e-01
8.730000000000000000e+02,4.000000000000000222e-01,1.059187324310671485e+01,3.787461768756148217e+01,-7.943904932330036139e+00,-5.359194929868148272e+00,7.650275374930525230e-01,1.055336643069744174e+00,1.168198903478208761e+00
8.740000000000000000e+02,5.000000000000000000e-01,6.706822952203662425e+00,2.431159823892262750e+01,-5.030117214152746818e+00,-2.007476732027598132e+00,7.292058758014822173e-01,1.081446390037045235e+00,1.232601765786619952e+00
8.750000000000000000e+02,5.999999999999999778e-01,1.874375507390473539e+00,2.003927137796631541e+01,-1.405781630542855209e+00,5.259199528272493041e+00,8.957629701214846474e-01,1.148239882239810328e+00,8.422245161226467047e-01
8.760000000000000000e+02,7.000000000000000666e-01,1.732332019425688685e+01,4.685858590249878830e+01,-1.299249014569266514e+01,1.166668168478654266e+01,1.154404081974361285e+00,7.575172275332637817e-01,1.229727049516645465e+00
8.770000000000000000e+02,8.000000000000000444e-01,5.851791992711160795e+00,4.484544210247301521e+01,-4.388843994533370818e+00,6.982206156449818124e+00,1.210064471940850650e+00,1.296135134518167975e+00,1.179738358013461941e+00
8.780000000000000000e+02,9.000000000000000222e-01,6.147831216664195964e+00,3.984148384350913830e+01,-4.610873412498147417e+00,2.013787512505434751e+00,9.023473873749121577e-01,7.964397885002719724e-01,8.038311647082529987e-01
8.790000000000000000e+02,1.000000000000000000e+00,2.320930794185132839e+01,4.575856569311182653e+01,-1.740698095638849452e+01,2.117777127734602249e+00,7.652037719893205470e-01,1.243073409763193027e+00,1.241390261596666100e+00
8.800000000000000000e+02,1.000000000000000056e-01,1.824280587206908777e+01,2.832734361238411225e+01,1.404696052149319740e+01,-9.119126542395951773e+00,1.183599699350186718e+00,1.280051846714620689e+00,7.084243792739342016e-01
8.810000000000000000e+02,2.000000000000000111e-01,5.516024288092375549e+00,3.501852310930740941e+01,4.247338701831129271e+00,-1.352489649153875106e+01,1.292706860564485360e+00,1.255482556235047564e+00,1.163423864642217698e+00
8.820000000000000000e+02,3.000000000000000444e-01,1.055006713940083785e+01,4.484189317607524572e+01,8.123551697338644573e+00,-5.730627451829310104e+00,7.238119083755437666e-01,1.073388710257609402e+00,1.268850247164868161e+00
8.830000000000000000e+02,4.000000000000000222e-01,9.393414883777992941e+00,3.912751853766724963e+01,7.232929460509054387e+00,7.013513493026770185e+00,9.920302927657359549e-01,1.247389756723529031e+00,1.115268812747352456e+00
8.840000000000000000e+02,5.000000000000000000e-01,1.678304860834946410e+01,3.593818526808694003e+01,1.292294742842908839e+01,8.396046715204462885e+00,7.044697465780909162e-01,1.051339307048360983e+00,7.140948406949156890e-01
8.850000000000000000e+02,5.999999999999999778e-01,2.270317842247299467e+01,3.195933244722834843e+01,1.748144738530420739e+01,3.428065948760475212e+00,1.283732992675615137e+00,7.566402031136933992e-01,8.261421992403457093e-01
8.860000000000000000e+02,7.000000000000000666e-01,1.223190607813963737e+01,2.276406935865828274e+01,9.418567680167521772e+00,7.182470743649126632e+00,8.313921982033443125e-01,1.130816558063767241e+00,1.156331058710013071e+00
8.870000000000000000e+02,8.000000000000000444e-01,1.575385975110991055e+01,3.359004839509795204e+01,1.213047200835463180e+01,2.233619128625407846e-01,7.787042359312932316e-01,9.152347171735926157e-01,1.264293610638339116e+00
8.880000000000000000e+02,9.000000000000000222e-01,1.905828713371974104e+01,4.825474195978982550e+01,1.467488109296420085e+01,-9.651770939257334092e+00,7.988742537466416715e-01,8.143086943263609934e-01,1.291405848865317063e+00
8.890000000000000000e+02,1.000000000000000000e+00,8.529955074918198932e+00,2.593382473528697574e+01,6.568065407687013746e+00,4.561865613592501312e+00,8.917907601632286685e-01,1.121006986349294632e+00,7.137162063879948226e-01
8.900000000000000000e+02,1.000000000000000056e-01,2.953772150419409659e+00,2.506997313650686010e+01,1.211046581671958444e+00,-7.646625343156411958e+00,1.256892518982183127e+00,1.003010162997478805e+00,7.299403175652218190e-01
8.910000000000000000e+02,2.000000000000000111e-01,1.529202347842520027e+01,3.603962794735758735e+01,6.269729626154334490e+00,1.226832103666873408e+01,1.195149236614478472e+00,1.288086699383713007e+00,1.263539765028131034e+00
8.920000000000000000e+02,3.000000000000000444e-01,2.111907359661809025e+01,5.496856218299406294e+01,8.658820174613419240e+00,-1.173306349448494323e+00,7.365982213818600410e-01,1.294853986301585547e+00,1.042226030572865891e+00
8.930000000000000000e+02,4.000000000000000222e-01,1.856692843799239512e+01,4.516321472539260640e+01,7.612440659576884983e+00,-1.778105020384025536e+01,1.019821408303970056e+00,7.262297310190588551e-01,1.128897997541364218e+00
8.940000000000000000e+02,5.000000000000000000e-01,2.458553487444239138e+01,2.360794564083942149e+01,1.008006929852138356e+01,2.944944612131234485e-01,1.289477262646709921e+00,9.468740384864799964e-01,1.069343772732559428e+00
8.950000000000000000e+02,5.999999999999999778e-01,2.030162162766810141e+01,2.731357165469693271e+01,8.323664867343923746e+00,7.748404328764210369e+00,8.227474555060495520e-01,1.028996067146402016e+00,9.507479280234278907e-01
8.960000000000000000e+02,7.000000000000000666e-01,1.867753595167125624e+01,4.745390967641209556e+01,7.657789740185217298e+00,1.098368990688696867e+00,8.828781343953047145e-01,9.672479892586265393e-01,1.164559359863988064e+00
8.970000000000000000e+02,8.000000000000000444e-01,1.498773093780258137e+01,5.424425581894820425e+01,6.144969684499060669e+00,1.035524462340121588e+01,7.486004769794524227e-01,8.489375555116059902e-01,7.468754053673475335e-01
8.980000000000000000e+02,9.000000000000000222e-01,1.063686975910087540e+01,2.233644419205472431e+01,4.361116601231360690e+00,-5.979784192092768791e+00,8.604671462093511636e-01,1.074448180984780121e+00,1.284810068715035225e+00
8.990000000000000000e+02,1.000000000000000000e+00,9.449780162221102842e+00,3.720697528190680714e+01,3.874409866510653444e+00,1.215584050135334948e+01,1.052877853569516464e+00,7.823258048757812944e-01,7.989806743338869754e-01
9.000000000000000000e+02,1.000000000000000056e-01,2.451481480135619151e+01,2.482699386460828705e+01,1.838611110101714274e+01,3.041081990831294934e+00,8.346024468402608587e-01,1.195659462046687382e+00,9.496038867228137059e-01
9.010000000000000000e+02,2.000000000000000111e-01,3.443943258311843891e+00,2.258963963141816933e+01,2.582957443733882918e+00,2.532913410154324474e+00,1.022518870806607083e+00,1.011094327832551487e+00,8.798110132978446130e-01
9.020000000000000000e+02,3.000000000000000444e-01,1.563254291490441972e+01,2.529391001334144917e+01,1.172440718617831479e+01,-8.983523885674257414e+00,9.055287974724789413e-01,1.064832987670054631e+00,8.321932559149256559e-01
9.030000000000000000e+02,4.000000000000000222e-01,9.728375100059917457e+00,4.873542336934291086e+01,7.296281325044938093e+00,-1.489558513623141067e+01,7.010049964442925940e-01,1.020225827050772027e+00,7.904350433104871954e-01
